CENTRO,PLAN,NOTA_FUERA,NOTA_UAM,DIFERENCIA
Facultad de Filosofía y Letras,Graduado/a en Filosofía,9.272727272727273,8.693103448275862,0.5796238244514118
Facultad de Derecho,Graduado/a en Derecho,6.386666666666667,6.2,0.18666666666666654
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,8.685714285714285,7.381481481481482,1.3042328042328029
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",7.6571428571428575,8.543478260869565,-0.886335403726707
Facultad de Ciencias,Graduado/a en Bioquímica,9.41,9.103703703703705,0.3062962962962956
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.45,6.56875,0.8812500000000005
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),7.327272727272727,7.377777777777777,-0.050505050505050164
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",8.829166666666667,9.020000000000001,-0.19083333333333385
Facultad de Medicina,Graduado/a en Medicina,9.5,7.585454545454545,1.914545454545455
Facultad de Ciencias,Graduado/a en Bioquímica,9.120000000000001,7.8875,1.2325000000000008
Facultad de Medicina,Graduado/a en Medicina,8.777777777777779,6.664285714285714,2.113492063492065
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.18,8.026470588235293,0.15352941176470658
Escuela Politécnica Superior,Graduado/a en Ingeniería Biomédica,8.559999999999999,8.428571428571429,0.1314285714285699
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",6.366666666666667,6.835294117647059,-0.46862745098039227
Facultad de Ciencias,Graduado/a en Matemáticas,7.6875,6.995833333333334,0.6916666666666664
Facultad de Ciencias,Graduado/a en Química (2016),7.82,7.903703703703704,-0.08370370370370406
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,5.75,6.39375,-0.6437499999999998
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),8.3,6.813793103448275,1.4862068965517254
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,6.166666666666667,6.22,-0.05333333333333279
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.9875,8.19,-0.20249999999999968
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,6.466666666666667,6.497916666666666,-0.031249999999999112
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,8.5,7.614285714285714,0.8857142857142861
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.409090909090908,9.337931034482759,0.07115987460814921
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.275,7.983870967741935,-0.7088709677419347
Facultad de Ciencias,Graduado/a en Matemáticas,9.4,7.207692307692308,2.1923076923076925
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,6.888888888888889,7.996666666666667,-1.1077777777777778
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,9.183333333333334,7.928571428571429,1.2547619047619047
Facultad de Psicología,Graduado/a en Psicología (2013),9.5,8.359375,1.140625
Facultad de Psicología,Graduado/a en Psicología (2013),8.0,7.403571428571429,0.5964285714285706
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,9.0,7.246666666666667,1.753333333333333
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.52,7.217142857142857,1.3028571428571425
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.05,8.213333333333333,-1.163333333333333
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.4,7.351428571428571,2.048571428571429
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,9.52,7.96969696969697,1.5503030303030298
Facultad de Ciencias,Graduado/a en Bioquímica,9.6,9.47037037037037,0.12962962962962976
Facultad de Psicología,Graduado/a en Psicología (2013),9.25,8.248484848484848,1.001515151515152
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,7.8999999999999995,6.482758620689655,1.4172413793103447
Facultad de Derecho,Graduado/a en Derecho,9.171428571428573,7.43030303030303,1.7411255411255429
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,8.2,8.3,-0.10000000000000142
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,8.92,8.465714285714286,0.45428571428571374
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,9.120000000000001,6.9896551724137925,2.1303448275862085
Facultad de Derecho,Graduado/a en Derecho (2016),7.32,6.427777777777778,0.8922222222222222
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.5200000000000005,7.578260869565218,-0.05826086956521781
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.3,6.411111111111111,0.8888888888888884
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,8.333333333333334,6.970967741935484,1.3623655913978503
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía (2018),8.5,7.661290322580645,0.838709677419355
Facultad de Filosofía y Letras,Graduado/a en Ciencias y Lenguas de la Antigüedad,8.258333333333333,7.8500000000000005,0.4083333333333323
Facultad de Ciencias,Máster en Matemáticas y Aplicaciones (2016),8.25,8.533333333333333,-0.2833333333333332
Facultad de Derecho,Graduado/a en Derecho,5.96,7.796666666666667,-1.836666666666667
Facultad de Ciencias,Graduado/a en Bioquímica,8.72,7.90625,0.8137500000000006
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,8.807692307692308,7.452000000000001,1.3556923076923075
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,10.0,8.925,1.0749999999999993
Facultad de Psicología,Graduado/a en Psicología (2013),7.2299999999999995,7.0928571428571425,0.137142857142857
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.275,8.716666666666667,-1.4416666666666664
Facultad de Derecho,Graduado/a en Derecho,7.1,6.065714285714286,1.0342857142857138
Facultad de Ciencias,Graduado/a en Física,8.635714285714286,8.02608695652174,0.6096273291925467
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.15,7.6899999999999995,0.46000000000000085
Facultad de Ciencias,Graduado/a en Bioquímica,7.42,7.790625,-0.3706250000000004
Facultad de Filosofía y Letras,Máster en Historia del Arte de la Edad Moderna: Tradición Clásica y Mundo Globalizado,9.5,9.48,0.019999999999999574
Facultad de Psicología,Graduado/a en Psicología (2013),7.159999999999999,7.778787878787878,-0.6187878787878791
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,7.25,8.156666666666666,-0.9066666666666663
Facultad de Ciencias,Graduado/a en Física,9.277777777777779,8.293103448275861,0.9846743295019174
Facultad de Ciencias,Graduado/a en Ingeniería Química,6.859999999999999,6.553571428571429,0.3064285714285706
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.3,8.83,-0.5299999999999994
Facultad de Derecho,Graduado/a en Derecho (2016),7.025,6.8,0.22500000000000053
Facultad de Ciencias,Graduado/a en Matemáticas,7.0,7.256666666666666,-0.25666666666666593
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.540000000000001,6.837777777777777,1.7022222222222236
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,6.942857142857143,7.124,-0.1811428571428566
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,8.9,6.903448275862068,1.996551724137932
Facultad de Derecho,Graduado/a en Derecho,6.65,6.490625,0.1593750000000007
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.0,7.486486486486487,0.5135135135135132
Facultad de Psicología,Graduado/a en Psicología (2013),9.36,7.493939393939393,1.8660606060606062
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,8.7,8.344827586206897,0.3551724137931025
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática (Modalidad Bilingüe 2018),7.6,9.109677419354838,-1.5096774193548388
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,6.0,6.72972972972973,-0.7297297297297298
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,9.075,7.709090909090909,1.3659090909090903
Facultad de Filosofía y Letras,Graduado/a en Estudios Hispánicos: lengua española y sus literaturas,9.4,8.644117647058822,0.7558823529411782
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.975,7.3307692307692305,0.6442307692307692
Facultad de Derecho,Graduado/a en Derecho (2016),6.6,6.472222222222222,0.12777777777777732
Facultad de Medicina,Graduado/a en Medicina (2014),8.338461538461539,7.5,0.838461538461539
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,8.25,9.559999999999999,-1.3099999999999987
Facultad de Filosofía y Letras,Graduado/a en Estudios Hispánicos: lengua española y sus literaturas,7.93,8.275862068965518,-0.3458620689655181
Facultad de Medicina,Graduado/a en Medicina (2014),8.27142857142857,8.204081632653061,0.06734693877550946
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,5.4625,7.480769230769231,-2.0182692307692305
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.0,6.339622641509434,0.6603773584905657
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.625,8.121153846153847,-0.49615384615384706
Facultad de Psicología,Graduado/a en Psicología (2013),7.65,7.75,-0.09999999999999964
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),7.7,7.106896551724137,0.5931034482758628
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.0,7.117241379310345,-0.11724137931034484
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,6.75,8.058823529411764,-1.3088235294117645
Facultad de Ciencias,Graduado/a en Química (2016),9.4875,8.036666666666667,1.4508333333333336
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,7.875,7.296428571428572,0.5785714285714283
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),7.8428571428571425,8.096666666666668,-0.25380952380952504
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,8.666666666666666,8.117142857142857,0.5495238095238086
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,7.8125,7.392307692307693,0.4201923076923073
Facultad de Ciencias,Graduado/a en Física,8.566666666666666,7.8966666666666665,0.6699999999999999
Facultad de Ciencias,Graduado/a en Bioquímica,9.2,7.853125,1.346874999999999
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Ciencias de la Actividad Física y del Deporte,7.220000000000001,7.553571428571429,-0.3335714285714282
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,8.76,8.174074074074074,0.5859259259259257
Facultad de Filosofía y Letras,Graduado/a en Estudios Hispánicos: lengua española y sus literaturas,8.32,7.276666666666667,1.043333333333333
Facultad de Psicología,Graduado/a en Psicología (2013),6.566666666666666,7.323529411764706,-0.7568627450980392
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,9.5,7.05,2.45
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,9.84,7.151515151515151,2.6884848484848485
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.333333333333333,6.719444444444445,0.613888888888888
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.222222222222222,7.578723404255319,-0.3565011820330968
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,9.200000000000001,8.107692307692307,1.0923076923076938
Facultad de Psicología,Graduado/a en Psicología (2013),7.9125,7.37,0.5424999999999995
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,5.875,7.730769230769231,-1.8557692307692308
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,8.799999999999999,7.003030303030303,1.796969696969696
Facultad de Psicología,Graduado/a en Psicología (2013),7.8,7.415151515151515,0.3848484848484848
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,6.557142857142857,6.20625,0.3508928571428571
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.122222222222222,8.17741935483871,-0.055197132616488176
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,5.833333333333333,6.55,-0.7166666666666668
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,8.1375,7.04074074074074,1.096759259259259
Facultad de Ciencias,Graduado/a en Química (2016),7.83,7.7555555555555555,0.07444444444444454
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,7.385714285714286,7.6,-0.21428571428571352
Facultad de Psicología,Graduado/a en Psicología (2013),9.166666666666666,6.741935483870968,2.424731182795698
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,6.7875,8.159375,-1.371875000000001
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,6.15,7.133333333333333,-0.9833333333333325
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,7.0,5.8875,1.1124999999999998
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,8.28,7.913793103448276,0.36620689655172356
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,7.2,7.517142857142858,-0.3171428571428576
Facultad de Psicología,Graduado/a en Psicología (2013),9.7,7.521212121212121,2.1787878787878787
Facultad de Filosofía y Letras,Graduado/a en Antropología Social y Cultural,5.833333333333333,7.310344827586207,-1.4770114942528743
Facultad de Psicología,Graduado/a en Psicología (2013),9.5,7.535294117647059,1.9647058823529413
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.84,7.04,1.7999999999999998
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),7.5,7.013333333333334,0.48666666666666636
Facultad de Derecho,Graduado/a en Derecho,6.5,6.04,0.45999999999999996
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.855555555555556,7.448387096774193,1.4071684587813627
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,6.766666666666667,7.312962962962962,-0.5462962962962958
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.9,6.833333333333333,0.06666666666666732
Facultad de Ciencias,Graduado/a en Física,7.225,7.527586206896551,-0.30258620689655125
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,7.0,6.242222222222222,0.7577777777777781
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,9.555555555555555,9.22258064516129,0.33297491039426497
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.5,8.214285714285714,1.2857142857142865
Facultad de Psicología,Graduado/a en Psicología (2013),9.82,9.145454545454546,0.6745454545454539
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,7.714285714285714,6.637209302325581,1.0770764119601335
Facultad de Ciencias,Graduado/a en Bioquímica,7.92,9.009677419354839,-1.0896774193548389
Facultad de Medicina,Graduado/a en Medicina (2014),8.669230769230769,8.520833333333334,0.1483974358974347
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,9.18,6.978125,2.2018749999999994
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,8.083333333333334,8.011111111111111,0.07222222222222285
Facultad de Psicología,Graduado/a en Psicología (2013),8.53,8.417857142857143,0.11214285714285666
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,8.100000000000001,7.090909090909091,1.0090909090909106
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),8.15,6.982692307692308,1.1673076923076922
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),6.928571428571429,7.1275,-0.19892857142857157
Facultad de Ciencias,Graduado/a en Física,7.1571428571428575,7.103225806451612,0.053917050691245194
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.3999999999999995,6.408510638297872,-0.008510638297872575
Facultad de Filosofía y Letras,Graduado/a en Historia y Ciencias de la Música y Tecnología Musical,9.25,9.197222222222223,0.052777777777777146
Facultad de Ciencias,Graduado/a en Bioquímica,7.859999999999999,7.5636363636363635,0.29636363636363594
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.940000000000001,7.1257142857142854,1.8142857142857158
Facultad de Medicina,Graduado/a en Medicina (2014),7.7,8.39245283018868,-0.692452830188679
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.016666666666667,8.559574468085106,0.45709219858156125
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.81,8.80967741935484,0.00032258064516099694
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,7.611111111111111,7.2,0.41111111111111054
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,8.411111111111111,7.087234042553192,1.3238770685579198
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,8.833333333333334,6.7375,2.095833333333334
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,9.0,7.03125,1.96875
Facultad de Psicología,Graduado/a en Psicología (2013),9.8,8.520588235294117,1.279411764705884
Facultad de Medicina,Graduado/a en Medicina (2014),7.05,7.227450980392157,-0.17745098039215712
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,6.7,7.533333333333333,-0.833333333333333
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,9.42,7.891176470588236,1.5288235294117642
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.22,8.054285714285713,0.16571428571428726
Facultad de Psicología,Graduado/a en Psicología (2013),8.85,8.173529411764704,0.6764705882352953
Facultad de Psicología,Graduado/a en Psicología (2013),7.522222222222222,7.772413793103448,-0.2501915708812259
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.23,8.203333333333333,0.026666666666667282
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.166666666666667,6.7566037735849065,0.41006289308176047
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.16,8.596666666666666,0.5633333333333344
Facultad de Medicina,Graduado/a en Medicina (2014),7.857142857142857,7.553191489361702,0.3039513677811545
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.211111111111112,8.085365853658537,0.12574525745257503
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.58,8.3,-0.7200000000000006
Facultad de Ciencias,Graduado/a en Química (2016),7.7299999999999995,7.2444444444444445,0.4855555555555551
Facultad de Psicología,Graduado/a en Psicología (2013),7.4,6.361111111111111,1.0388888888888896
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),7.62,6.0777777777777775,1.5422222222222226
Facultad de Psicología,Graduado/a en Psicología (2013),8.8,8.921875,-0.12187499999999929
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte,6.75,7.241379310344827,-0.4913793103448274
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,6.9125,7.98125,-1.0687500000000005
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.38888888888889,9.379166666666666,0.009722222222222854
Facultad de Psicología,Graduado/a en Psicología (2013),7.5,8.07878787878788,-0.57878787878788
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,5.25,5.866666666666666,-0.6166666666666663
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.7,6.582857142857143,1.1171428571428574
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.833333333333333,7.6,-0.7666666666666666
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,7.762499999999999,6.76551724137931,0.996982758620689
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.566666666666667,7.465957446808511,0.10070921985815673
Facultad de Derecho,Graduado/a en Derecho,7.242857142857143,6.448484848484849,0.7943722943722937
Facultad de Ciencias,Graduado/a en Bioquímica,7.442857142857143,6.83,0.612857142857143
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,8.909090909090908,7.786206896551724,1.122884012539184
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,8.3625,7.418367346938775,0.9441326530612253
Facultad de Derecho,Graduado/a en Derecho,7.6,7.3428571428571425,0.2571428571428571
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,8.75,7.0675675675675675,1.6824324324324325
Facultad de Psicología,Graduado/a en Psicología (2013),8.125,7.2823529411764705,0.8426470588235295
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,6.611111111111111,6.576666666666667,0.03444444444444361
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.875,7.340625,0.5343749999999998
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.525,7.7575,-0.23249999999999993
Facultad de Derecho,Graduado/a en Derecho,8.455555555555556,6.769354838709678,1.6862007168458781
Facultad de Ciencias,Graduado/a en Física,5.0,6.909090909090909,-1.9090909090909092
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía (2018),6.125,6.316129032258065,-0.19112903225806477
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M/UAB)Filosofía, Política y Economía",7.863636363636363,7.642857142857143,0.22077922077922008
Facultad de Ciencias,Graduado/a en Matemáticas,7.941666666666666,6.8549999999999995,1.086666666666667
Facultad de Medicina,Máster en Investigación Farmacológica (2018),9.0,6.6125,2.3875
Facultad de Ciencias,Graduado/a en Ciencias Ambientales,9.214285714285714,6.228571428571429,2.985714285714285
Facultad de Filosofía y Letras,Graduado/a en Ciencias y Lenguas de la Antigüedad,6.380000000000001,7.0233333333333325,-0.6433333333333318
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,9.583333333333334,8.889285714285714,0.6940476190476197
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,7.4375,6.933333333333334,0.5041666666666664
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,7.099999999999999,6.16,0.9399999999999986
Facultad de Ciencias,Graduado/a en Química (2016),8.59,6.767857142857143,1.8221428571428566
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.388888888888889,6.207142857142857,0.181746031746032
Facultad de Filosofía y Letras,Graduado/a en Estudios Hispánicos: lengua española y sus literaturas,9.0,8.610344827586207,0.3896551724137929
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.857142857142857,6.770370370370371,0.08677248677248617
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),8.8,7.278787878787878,1.5212121212121223
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,9.625,8.014285714285714,1.6107142857142858
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.777777777777778,7.4658536585365844,-0.6880758807588068
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.42,7.63,-0.20999999999999996
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,9.48,7.997058823529411,1.4829411764705895
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.754545454545454,7.958620689655173,0.7959247648902812
Facultad de Ciencias,Graduado/a en Física,9.3,8.796551724137931,0.5034482758620697
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,7.25,6.918181818181819,0.3318181818181811
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.916666666666667,6.68235294117647,1.234313725490197
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.120000000000001,6.7371428571428575,2.3828571428571435
Facultad de Derecho,Graduado/a en Derecho,5.683333333333334,5.785714285714286,-0.10238095238095202
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,9.0,8.488235294117647,0.5117647058823529
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,8.440000000000001,8.096875,0.34312500000000057
Facultad de Derecho,Graduado/a en Derecho,7.916666666666667,7.208823529411765,0.7078431372549021
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,8.409090909090908,6.311111111111111,2.0979797979797974
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.5,8.367441860465117,0.1325581395348827
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",5.485714285714286,6.64375,-1.158035714285714
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,9.316666666666666,8.783870967741937,0.5327956989247298
Facultad de Ciencias,Graduado/a en Ingeniería Química (2016),5.125,6.3625,-1.2374999999999998
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,6.9375,6.0633333333333335,0.8741666666666665
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,7.183333333333334,6.610344827586206,0.5729885057471273
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.388888888888889,8.196666666666667,-0.8077777777777779
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.82,7.042857142857143,0.7771428571428576
Facultad de Ciencias,Graduado/a en Física,9.244444444444445,8.193103448275862,1.0513409961685838
Facultad de Psicología,Graduado/a en Psicología (2013),7.76,8.006060606060606,-0.2460606060606061
Facultad de Ciencias,Grado en Ciencias (UAB/UAM/UC3M),8.7,8.334375,0.36562499999999964
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,8.75,7.860416666666667,0.8895833333333334
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Gestión Aeronáutica,8.933333333333332,8.32258064516129,0.6107526881720418
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Ciencias de la Actividad Física y del Deporte,8.5,7.085714285714286,1.4142857142857137
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.34,7.842499999999999,0.4975000000000005
Facultad de Ciencias,Graduado/a en Física,8.47,8.188888888888888,0.2811111111111124
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",7.982608695652174,8.34375,-0.361141304347826
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),7.68,7.681481481481482,-0.0014814814814823052
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,5.733333333333333,6.489285714285714,-0.7559523809523805
Escuela Politécnica Superior,Graduado/a en Ingeniería de Tecnologías y Servicios de Telecomunicación,6.833333333333333,6.894285714285715,-0.06095238095238198
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,8.928571428571429,8.71111111111111,0.21746031746031846
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo (2018),8.25,7.529032258064516,0.7209677419354836
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.7,7.9228571428571435,-0.2228571428571433
